datetime,000001.xshe,000002.xshe,000009.xshe,000024.xshe,000027.xshe,000039.xshe,000046.xshe,000060.xshe,000061.xshe,000063.xshe,000069.xshe,000100.xshe,000156.xshe,000157.xshe,000166.xshe,000333.xshe,000338.xshe,000400.xshe,000402.xshe,000413.xshe,000423.xshe,000425.xshe,000503.xshe,000538.xshe,000539.xshe,000559.xshe,000568.xshe,000581.xshe,000598.xshe,000623.xshe,000625.xshe,000629.xshe,000630.xshe,000651.xshe,000686.xshe,000709.xshe,000712.xshe,000725.xshe,000728.xshe,000729.xshe,000738.xshe,000750.xshe,000768.xshe,000776.xshe,000778.xshe,000783.xshe,000792.xshe,000793.xshe,000800.xshe,000825.xshe,000826.xshe,000831.xshe,000839.xshe,000858.xshe,000876.xshe,000878.xshe,000883.xshe,000895.xshe,000898.xshe,000917.xshe,000937.xshe,000960.xshe,000963.xshe,000970.xshe,000983.xshe,000999.xshe,002001.xshe,002007.xshe,002008.xshe,002024.xshe,002038.xshe,002051.xshe,002065.xshe,002081.xshe,002129.xshe,002142.xshe,002146.xshe,002153.xshe,002202.xshe,002230.xshe,002236.xshe,002241.xshe,002252.xshe,002292.xshe,002294.xshe,002304.xshe,002310.xshe,002344.xshe,002353.xshe,002375.xshe,002385.xshe,002399.xshe,002410.xshe,002415.xshe,002422.xshe,002450.xshe,002456.xshe,002465.xshe,002470.xshe,002475.xshe,002500.xshe,002570.xshe,002594.xshe,002653.xshe,002673.xshe,002736.xshe,300002.xshe,300003.xshe,300015.xshe,300017.xshe,300024.xshe,300027.xshe,300058.xshe,300059.xshe,300070.xshe,300104.xshe,300124.xshe,300133.xshe,300146.xshe,300251.xshe,600000.xshg,600005.xshg,600008.xshg,600009.xshg,600010.xshg,600011.xshg,600015.xshg,600016.xshg,600018.xshg,600019.xshg,600023.xshg,600027.xshg,600028.xshg,600029.xshg,600030.xshg,600031.xshg,600036.xshg,600038.xshg,600048.xshg,600050.xshg,600060.xshg,600066.xshg,600068.xshg,600085.xshg,600089.xshg,600100.xshg,600104.xshg,600108.xshg,600109.xshg,600111.xshg,600115.xshg,600118.xshg,600150.xshg,600153.xshg,600157.xshg,600166.xshg,600170.xshg,600177.xshg,600188.xshg,600196.xshg,600208.xshg,600221.xshg,600252.xshg,600256.xshg,600271.xshg,600276.xshg,600277.xshg,600309.xshg,600315.xshg,600316.xshg,600317.xshg,600332.xshg,600340.xshg,600348.xshg,600352.xshg,600362.xshg,600369.xshg,600372.xshg,600373.xshg,600383.xshg,600398.xshg,600406.xshg,600415.xshg,600485.xshg,600489.xshg,600497.xshg,600516.xshg,600518.xshg,600519.xshg,600535.xshg,600547.xshg,600549.xshg,600570.xshg,600578.xshg,600583.xshg,600585.xshg,600588.xshg,600597.xshg,600600.xshg,600633.xshg,600637.xshg,600642.xshg,600648.xshg,600649.xshg,600660.xshg,600663.xshg,600674.xshg,600688.xshg,600690.xshg,600703.xshg,600705.xshg,600717.xshg,600718.xshg,600739.xshg,600741.xshg,600783.xshg,600795.xshg,600804.xshg,600809.xshg,600827.xshg,600837.xshg,600839.xshg,600863.xshg,600867.xshg,600873.xshg,600875.xshg,600886.xshg,600887.xshg,600893.xshg,600900.xshg,600958.xshg,600998.xshg,600999.xshg,601006.xshg,601009.xshg,601018.xshg,601021.xshg,601088.xshg,601098.xshg,601099.xshg,601106.xshg,601111.xshg,601117.xshg,601118.xshg,601158.xshg,601166.xshg,601168.xshg,601169.xshg,601179.xshg,601186.xshg,601216.xshg,601225.xshg,601231.xshg,601258.xshg,601288.xshg,601318.xshg,601328.xshg,601333.xshg,601336.xshg,601377.xshg,601390.xshg,601398.xshg,601555.xshg,601600.xshg,601601.xshg,601607.xshg,601618.xshg,601628.xshg,601633.xshg,601668.xshg,601669.xshg,601688.xshg,601699.xshg,601727.xshg,601766.xshg,601788.xshg,601800.xshg,601808.xshg,601818.xshg,601857.xshg,601866.xshg,601888.xshg,601898.xshg,601899.xshg,601901.xshg,601919.xshg,601928.xshg,601929.xshg,601933.xshg,601939.xshg,601958.xshg,601969.xshg,601988.xshg,601989.xshg,601991.xshg,601992.xshg,601998.xshg,603000.xshg,603288.xshg,603993.xshg,cash
2006/10/24,941,0,0,0,0,0,0,1315,0,0,0,0,0,1325,0,0,0,1081,0,0,0,690,0,0,435,399,0,621,483,0,516,350,629,812,0,413,0,0,0,0,389,0,1090,1055,445,0,0,601,317,704,692,615,0,0,0,0,0,0,625,0,522,680,0,0,686,0,582,0,1639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1312,279,0,0,225,528,0,0,0,433,0,245,0,315,0,1772,0,1360,0,264,637,883,306,0,0,0,0,0,0,0,0,0,2448,0,0,0,479,0,630,0,0,308,0,518,0,0,536,0,1689,0,0,0,390,1112,407,1069,252,400,0,0,0,2591,0,0,0,3393,564,1150,0,0,0,1565,839,0,0,1865,0,0,0,763,384,0,0,0,0,0,423,0,550,0,187,0,0,0,308,0,529,1140,0,702,580,0,0,804,0,2059,565,0,0,674,0,0,0,0,0,0,0,0,0,0,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39376
2006/10/25,950,804,0,1652,696,0,0,1329,0,0,0,0,0,1330,0,0,0,0,0,0,0,670,0,0,432,396,0,0,466,0,518,342,629,810,0,417,0,0,0,0,0,0,1079,1055,440,0,0,601,316,730,664,568,0,0,0,1066,0,0,632,0,520,658,0,0,682,0,567,0,1625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1379,279,0,1433,224,526,0,0,0,435,0,244,0,310,0,1856,0,0,0,264,633,880,303,0,0,0,531,0,0,0,0,0,0,0,0,0,475,0,623,0,0,0,0,509,0,0,0,0,1709,0,0,790,385,1104,421,1060,246,388,0,0,0,0,0,0,0,3641,564,1165,0,0,0,1535,845,0,0,1830,0,0,0,745,379,0,0,0,0,0,0,0,564,0,187,0,0,0,314,0,516,1140,0,0,580,0,0,810,0,2058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671,0,0,0,0,0,0,1336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42680.302
2006/10/26,982,832,0,1775,690,0,0,1334,0,0,0,0,0,1336,0,0,0,0,0,0,0,656,0,0,439,390,0,0,442,0,511,343,609,0,0,425,0,0,0,0,0,0,1064,1055,441,0,0,587,313,738,641,570,0,0,0,1066,0,0,654,0,0,657,0,0,679,0,549,0,1580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402,286,0,1489,230,525,466,0,0,438,0,242,0,312,0,1830,0,0,0,0,641,873,300,0,0,0,526,0,0,0,0,0,0,0,0,0,473,0,620,0,0,0,0,507,0,0,0,0,1705,0,0,790,371,1114,416,1057,236,378,0,1025,0,0,0,0,0,3541,564,1150,0,0,0,1522,826,0,0,1836,0,0,0,0,0,0,0,0,0,0,0,0,567,0,183,0,0,0,309,0,515,1140,0,0,580,0,264,788,0,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694,0,0,0,0,0,0,1328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43719.584
2006/10/27,977,820,0,1782,685,1279,0,1286,0,0,1644,0,0,1337,0,0,0,0,0,0,0,627,0,0,433,380,1653,0,420,0,495,341,589,0,0,423,0,0,0,0,0,0,1087,1055,451,0,1996,557,316,760,620,550,0,0,0,1024,0,0,663,0,0,630,0,836,666,0,540,0,1574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372,295,0,1518,231,516,473,0,0,451,0,240,0,315,0,1912,1042,0,2820,0,614,874,292,0,0,0,517,0,894,0,0,0,0,0,0,0,464,0,606,586,0,0,0,496,0,2193,0,0,1680,0,0,767,346,1101,413,1030,224,370,0,1024,0,0,0,0,0,3391,564,1147,5402,0,0,1547,798,0,0,1780,2450,0,0,0,0,0,0,0,0,0,0,0,577,0,181,0,0,0,302,0,0,1140,0,669,580,0,0,773,0,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666,0,0,0,0,0,0,1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20785.805
2006/10/30,940,800,0,1705,0,1302,0,1385,0,0,1600,231,0,1302,0,0,0,0,0,0,0,610,0,0,0,381,1620,0,419,0,0,360,608,0,0,451,0,0,0,0,0,0,1071,1055,479,0,1970,545,0,799,633,536,0,0,0,1039,0,0,690,0,0,642,0,844,681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1340,312,0,1580,231,517,484,0,0,478,0,0,0,326,0,1900,1027,0,2752,0,609,883,297,0,0,0,526,0,894,0,0,0,0,0,0,0,480,0,612,577,0,0,0,0,0,2189,0,0,1600,0,0,0,344,1142,429,1054,235,0,0,1010,0,0,0,1363,0,3594,564,1120,5404,0,0,0,818,0,0,1766,2354,0,0,0,0,0,0,0,0,0,0,0,578,0,179,0,0,0,0,0,0,1140,0,651,580,0,0,761,0,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636,0,0,0,0,0,0,1332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27306.662
2006/10/31,955,819,0,1725,0,1350,0,1425,0,3416,1598,222,0,1307,0,0,0,0,0,0,0,636,0,0,0,392,1650,0,419,0,0,361,608,0,0,448,0,0,0,0,0,0,1163,1055,481,0,1995,534,0,790,678,572,0,0,0,1038,0,0,693,0,0,659,0,0,699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1398,311,0,1575,231,540,501,0,0,488,0,0,643,358,0,1909,1041,0,2718,286,614,939,0,0,0,0,537,0,983,0,0,0,0,566,0,0,479,0,0,563,0,0,0,0,0,2258,0,1659,1568,0,0,0,343,0,424,1063,247,0,0,1054,0,0,0,1410,0,3744,564,1134,5399,0,0,0,794,0,2377,1811,2350,0,0,0,0,0,0,0,0,0,0,0,573,0,0,0,0,0,0,0,0,1140,1850,0,580,0,0,767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643,0,0,0,0,0,0,1332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21956.959
2006/11/1,930,813,0,1750,721,1353,0,1526,0,3459,1579,220,0,1309,0,0,0,0,0,0,0,625,0,0,0,389,1619,0,414,0,0,363,617,0,0,448,0,0,0,0,0,0,1138,1055,491,0,2025,534,0,805,682,560,0,0,0,1069,0,0,704,0,0,684,0,0,714,0,0,0,1610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1383,322,0,1568,231,554,498,590,0,517,0,267,655,362,1496,1869,1063,0,2710,284,0,940,0,0,0,0,565,0,1081,0,0,0,0,559,0,0,480,0,0,0,0,0,0,0,0,2260,0,1632,0,0,0,0,350,0,420,1109,259,0,0,1028,0,0,0,1384,0,4118,564,1160,5320,0,0,0,784,0,2411,1817,2367,0,0,0,0,0,0,0,0,0,0,0,573,0,0,0,1561,0,0,0,0,1140,1868,0,580,0,0,770,0,0,0,0,0,715,0,0,0,0,0,0,0,0,0,0,0,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653,0,0,0,0,0,0,1385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17734.214
2006/11/2,936,808,0,1780,0,1318,0,1533,0,3485,1600,217,0,1395,0,0,0,0,0,0,0,629,0,0,0,382,1612,0,408,0,0,376,616,0,0,450,0,0,0,0,0,0,0,1055,494,690,2000,551,0,811,702,562,0,0,0,1048,0,0,737,0,0,667,0,0,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1333,330,0,1550,254,566,483,576,0,526,0,267,649,359,1439,1856,1035,0,2696,279,0,927,0,0,0,0,566,0,1189,0,0,0,0,566,0,0,470,0,0,0,0,0,0,0,0,2215,0,1635,0,0,0,0,344,0,421,1085,0,0,0,1054,0,0,0,1389,0,4402,564,1192,5477,0,0,0,775,0,2372,1801,2395,0,0,0,0,0,0,0,0,0,0,0,566,0,0,0,1555,0,0,0,0,1140,1888,0,580,0,273,810,0,0,0,0,0,714,0,0,0,646,0,0,0,0,0,0,0,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669,0,0,0,0,0,0,1374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19872.486
2006/11/3,958,824,0,1800,0,1307,0,1522,0,3460,1690,220,0,1371,0,0,0,0,0,0,0,619,0,0,505,379,1653,0,415,0,0,374,630,0,0,438,0,0,0,0,0,0,0,1055,483,695,2049,0,0,782,706,550,0,0,0,1051,0,0,746,0,0,655,0,0,724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1358,330,0,1580,259,562,515,575,0,518,0,266,653,350,0,1847,1069,0,2765,283,0,933,0,0,0,0,563,0,1204,0,0,0,0,560,0,0,471,0,0,0,0,0,0,0,0,2185,0,1701,0,0,0,0,347,0,433,1091,0,0,0,1059,0,0,0,1355,0,4377,564,1177,5477,0,0,0,805,0,2353,1820,2349,0,0,0,0,0,0,0,0,0,0,0,568,0,0,0,1533,0,0,0,0,1140,1861,0,580,0,273,798,0,0,0,0,0,726,0,0,0,639,0,0,0,0,0,0,0,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678,0,0,0,0,0,0,1374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21372.496
2006/11/6,986,857,0,1800,746,1350,0,1664,0,3447,1675,217,0,1379,0,0,0,0,0,0,0,609,0,0,506,372,1654,0,407,0,0,385,642,926,0,455,0,0,0,0,0,0,0,1055,502,0,2050,0,347,804,685,553,0,0,0,1084,0,0,798,0,0,674,0,0,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1358,363,0,1554,267,580,519,581,0,570,0,272,674,350,0,1816,1100,0,2770,294,0,916,0,0,0,0,596,0,1205,0,0,0,0,556,0,0,469,591,0,0,0,0,0,0,0,2114,0,1700,0,0,0,0,341,1204,434,1115,0,0,0,1045,0,0,0,1347,0,4815,564,1130,5609,0,0,0,791,0,2277,1815,2257,0,0,0,0,619,0,0,0,0,0,0,577,0,0,0,1562,0,0,0,0,1227,1830,0,580,0,275,798,0,0,610,0,0,763,0,0,0,663,0,0,0,0,0,0,0,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646,0,0,0,0,0,0,1365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17057.801
2006/11/7,1003,875,0,1792,756,1390,0,1668,0,3586,1686,0,0,1330,0,0,0,0,950,0,0,0,0,0,505,364,1620,0,0,0,572,383,665,939,0,447,0,0,0,0,0,0,0,1055,494,0,1984,0,344,792,671,585,0,0,0,1145,0,0,795,0,0,681,0,0,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1437,351,0,1585,263,577,533,608,0,569,0,276,667,344,0,1792,1142,0,3047,295,0,924,0,0,0,0,590,0,1198,0,0,0,0,551,0,0,485,580,0,0,0,0,0,0,0,2115,0,1715,0,0,853,0,337,1282,426,1209,262,0,0,1040,0,0,0,1369,0,5002,564,1134,5580,1555,0,0,780,0,2310,1772,2277,0,0,0,0,617,0,0,0,0,0,0,581,0,0,0,1535,0,0,0,590,1149,1795,0,580,0,271,747,0,0,609,2394,0,769,0,0,0,671,0,0,0,0,0,0,0,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637,0,0,0,0,0,0,1401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11213.568
2006/11/8,1004,853,0,1751,748,1357,893,1685,0,3568,1700,0,0,1330,0,0,0,0,950,0,0,0,0,0,492,0,1627,0,0,0,548,371,640,921,0,432,0,0,0,0,0,0,0,1055,474,0,1931,0,332,788,0,567,0,0,0,1097,0,0,778,0,545,664,0,0,742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1398,341,486,1633,252,563,518,597,0,562,0,266,650,343,0,1768,1126,0,3058,288,0,910,0,0,0,0,566,0,1226,0,0,0,0,549,0,0,473,575,0,0,0,0,0,0,0,2096,0,1700,0,0,828,0,0,1241,418,1159,270,0,0,1023,0,0,0,1332,0,4988,564,1114,5681,1566,0,0,771,0,2346,1737,2287,0,0,0,0,600,0,0,881,0,0,0,576,0,0,0,1527,0,0,0,566,1079,1771,0,580,0,266,739,0,0,590,2327,0,762,0,0,0,647,0,0,0,0,0,0,0,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10348.559
2006/11/9,1045,913,0,1825,744,1369,932,1648,0,3568,1776,0,0,1327,0,0,0,0,0,0,0,0,0,0,493,0,1610,633,0,0,558,369,640,941,0,433,0,0,0,0,0,0,0,1055,476,0,1956,0,337,793,714,570,0,0,0,1087,0,0,779,0,548,664,0,0,747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1473,347,492,1632,255,565,541,642,0,579,0,269,673,354,0,1819,1175,0,3183,290,0,908,0,0,0,0,580,0,1209,0,288,0,0,558,0,0,476,584,0,0,0,0,0,0,0,1937,0,1700,0,0,838,0,0,1256,422,1150,269,0,0,1120,0,0,0,1318,0,5179,562,1119,5717,1616,0,0,0,0,2340,1795,2298,0,0,0,0,608,0,0,895,0,0,0,602,0,0,0,1546,0,0,0,570,1113,1780,0,580,347,268,744,0,0,590,2094,0,759,0,0,0,659,0,0,0,0,0,0,0,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10125.838
2006/11/10,1032,916,0,1782,724,1319,915,1623,0,3450,1710,0,0,1274,0,0,0,0,0,0,0,0,0,0,487,0,1588,615,0,0,539,352,623,926,0,422,0,0,0,0,0,0,1064,1055,488,0,1951,0,329,795,684,577,0,0,0,1055,0,0,755,0,529,638,0,0,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1516,328,476,1600,244,554,537,651,419,573,0,257,675,334,0,1767,1226,0,3090,282,0,876,299,0,0,0,592,0,1329,0,282,0,0,540,0,0,462,570,0,0,0,0,0,0,0,0,0,1691,0,0,810,0,0,1200,403,1126,260,0,0,1128,0,0,0,1236,0,5213,534,1124,5760,1585,0,0,0,0,2324,1763,2301,0,0,0,0,606,0,506,901,781,0,0,632,0,0,0,1466,0,0,0,554,1094,0,0,580,334,260,721,0,0,581,1885,0,741,0,0,0,642,0,0,0,0,0,0,0,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10702.121
2006/11/13,1008,922,0,1766,698,1252,894,1479,0,3440,1690,0,0,1210,0,0,0,0,0,0,0,0,0,0,465,0,1586,595,0,0,515,338,590,929,0,405,0,0,0,0,0,0,1007,1055,476,0,1870,0,320,762,663,561,0,1319,0,999,0,0,714,0,513,585,0,0,697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1442,317,488,1554,247,534,522,650,394,553,0,255,685,334,0,1720,1226,0,3026,276,0,845,288,0,0,0,579,0,1286,0,277,0,0,528,0,0,444,562,600,0,0,0,0,0,0,0,0,1635,0,0,784,0,0,1157,390,1051,247,0,0,1148,0,0,0,1199,1679,4836,507,1093,5691,1524,0,0,0,0,0,1692,2346,0,0,0,0,593,0,511,925,815,0,0,665,0,0,0,1469,1101,0,0,534,1045,0,0,580,323,250,703,0,0,575,1850,0,742,0,0,0,621,0,0,0,0,0,0,0,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,0,0,0,0,0,0,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7942.797
2006/11/14,1006,930,0,1725,705,1270,878,1502,0,3635,1650,0,0,1231,0,0,0,0,0,0,0,0,0,0,468,0,1688,599,0,0,523,343,598,931,0,409,0,0,0,0,0,0,0,1055,492,0,1899,0,322,740,680,550,0,1396,0,1009,0,0,716,0,520,590,0,0,700,0,0,0,0,0,0,1517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1499,322,508,1619,244,533,531,672,415,554,0,259,686,336,0,1669,1232,0,3112,275,0,854,293,0,0,0,567,0,1230,0,277,0,0,533,0,0,453,565,606,0,0,0,0,0,0,0,0,1645,0,0,794,0,0,1164,394,1047,245,0,0,1137,0,0,0,1295,1645,4994,497,1083,5990,1546,2416,0,0,0,0,1700,2426,0,0,0,0,591,0,518,908,823,0,0,654,0,0,0,1490,1129,0,0,540,1075,0,0,580,350,255,703,0,0,575,1823,0,726,0,0,0,645,0,0,0,0,0,0,0,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0,1329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4880.79
2006/11/15,1040,995,0,1816,715,1317,915,1485,0,3850,1800,0,0,1285,0,0,0,0,0,0,0,0,807,0,478,0,1751,0,0,0,533,350,598,1020,0,422,0,0,0,0,0,0,0,1055,504,0,1958,0,327,803,679,555,0,1460,0,1003,0,0,768,0,528,590,0,0,717,0,0,0,0,2800,0,1517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523,335,511,1619,254,541,537,690,420,604,0,265,699,358,0,1790,1243,0,3370,282,0,887,294,0,0,0,578,0,1225,0,287,0,0,540,0,0,458,587,611,0,0,0,0,529,0,0,0,1704,0,0,800,0,0,1184,398,1050,249,0,0,1229,0,0,0,1313,1648,4841,522,1112,6184,1589,2399,0,0,0,0,1749,2504,0,0,0,0,606,0,529,999,831,0,0,655,0,0,0,1590,1192,0,0,555,1122,0,0,580,352,257,724,0,0,582,1823,0,754,0,0,0,657,0,0,0,0,0,0,0,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,0,0,0,0,0,0,0,0,0,0,1340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,0,0,0,0,0,0,0,1231.191
2006/11/16,1041,1014,0,1835,711,1297,962,1512,0,3815,1768,0,0,1290,0,0,0,0,0,0,0,0,789,0,466,0,1818,0,0,0,521,343,601,1031,0,436,0,0,0,0,0,0,0,1055,495,0,1970,0,324,796,664,545,0,1441,0,1000,0,0,772,0,520,0,0,0,708,0,0,0,0,2948,0,1580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523,347,495,1640,250,526,548,689,416,618,0,265,688,360,0,0,1253,0,3333,285,0,878,290,0,0,0,569,0,1226,0,0,0,0,534,0,0,450,572,604,0,655,0,0,516,0,0,0,1780,0,0,789,0,0,1167,393,1049,238,0,0,1212,0,0,0,1283,1622,4845,544,1094,6468,1557,2412,0,0,0,0,1804,2496,0,0,0,0,598,0,517,999,802,0,0,639,0,0,0,1544,1185,0,0,548,1097,0,0,580,360,253,708,0,0,582,1853,0,739,0,0,0,650,0,0,0,0,0,0,0,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,0,0,0,0,0,0,0,0,0,0,1325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,0,0,0,0,0,0,0,3226.524
